key,ja
lresa_00_greetings_caption_03,あなたの戦闘経験と私たちの武器があれば、成功することでしょう。
lresa_00_greetings_caption_04,シントー将軍は壕の奥へと逃げるはずですが、他の兵士たちは基地への侵入を続け、将軍がトンネルを通って逃げざるを得ない状況を作ります。
lresa_00_greetings_caption_05,その間に、あなたと私でトンネルの出口へと回り込みます。そして将軍が出てきた瞬間に、彼を暗殺する。
lresa_00_greetings_caption_06,シンプルな作戦でしょう？
churchsoldier_01_plan_caption_00,さて、都市の配置をご覧ください。
churchsoldier_01_plan_caption_01,我々が今いるのが、この城です。
churchsoldier_01_plan_caption_02,我々は前線を突破し、川を渡って敵の市街地を抜け、この丘まで侵攻する必要があります。
churchsoldier_01_plan_caption_03,都市の人口密集地は通れません。民間人に犠牲を出す訳にはいきませんから。
churchsoldier_01_plan_caption_04,人口は既に少なすぎるんです。
churchsoldier_01_plan_caption_05,川の向こうでは、苛烈な抵抗を受けることが予想されます。
churchsoldier_01_plan_caption_06,反乱軍は数が多く、その戦いぶりも激しいものがあります。
lresa_01_arm_caption_00,あなたがいれば、勝機は大幅に広がります。
lresa_01_arm_caption_01,奴らは数でこそ上回りますが、私たちには優れた銃と作戦がある。
lresa_01_arm_caption_02,銃といえば、あなたの手持ちよりも強力な武器を装備した方がいいでしょう。
churchsoldier_02_enlightenment_caption_00,これはエンライトメントと呼ばれています。
churchsoldier_02_enlightenment_caption_01,ヴォイドエネルギーを収束ビームに変換する装置です。
churchsoldier_02_enlightenment_caption_02,この都市内では、エネルギーをハイパーキューブから直接引き出してくれるので、リロードの必要がありません。
churchsoldier_03_pray_caption_00,ハイパークリスタル武器を発射するときは、信仰心と共にお祈りください。
churchsoldier_03_pray_caption_01,教会の信者だけが扱うことを許される、便利な仕組みになっています。
churchsoldier_03_pray_caption_02,教義を受け入れたばかりのあなたであれば、問題なく扱えるでしょう。
lresa_02_exit_caption_00,順調ですね。素晴らしい。
lresa_02_exit_caption_01,準備ができたら、城壁に出撃しましょう。
churchsoldier_04_blessing_caption_00,マハリシ様の祝福が我々と共にあらんことを。
lresa_03_speech_caption_00,今日は領土を取り戻す素晴らしい一日となることでしょう！
lresa_03_speech_caption_01,アコラ部隊は人間を先頭に、主力部隊を先導してください。
lresa_03_speech_caption_02,他の全部隊もすぐに続き、敵の領土に展開して占領していってください。
lresa_03_speech_caption_03,敵の本拠地に全戦力を投じるために、抵抗勢力をできるだけ避けて進まなければなりません。
lresa_03_speech_caption_04,反撃を封じるための砲撃による支援攻撃は継続します。上空の様子に気をつけてください。
lresa_03_speech_caption_05,シントーの暗殺が計画通りに進むよう、私もアコラ部隊に同行します。
lresa_03_speech_caption_06,用意はいいですか？ 今日こそ、この争いに終止符を打つのです！
lresa_03_speech_caption_07,出撃！
lresa_04_follow_caption_00,この部隊はあなたに付き従います。
lresa_05_populated_caption_00,この道は都市の人口密集地へと続いています。
lresa_05_populated_caption_01,他の道を進まなければなりません。
lresa_06_engagement_caption_00,接敵！ 反乱軍の斥候が領土内に侵入！
lresa_06_engagement_caption_01,進路を確保せよ！
lresa_07_south_caption_00,南下しすぎています。海の方に戻ってください！
lresa_08_behindchurch_caption_00,この先は教会の裏です。そちらに行く必要はありません。
lresa_09_bridge_caption_00,あそこにかがり火で照らされた橋があるのが見えますか？
lresa_09_bridge_caption_01,あれを渡っていきます。
lresa_10_resistance_caption_00,あちら側では、より強い抵抗に遭遇することになるでしょう。
lresa_10_resistance_caption_01,覚悟はいいですか。準備ができたら橋を渡ってください。
lresa_11_choke_caption_00,敵は橋を関門として利用しています！
lresa_11_choke_caption_01,低い姿勢を保ち、慎重に敵部隊を排除してください！
lresa_11_choke_caption_02,総員、この地点を死守！
lresa_12_incoming_caption_00,反乱軍の増援が接近！
lresa_12_incoming_caption_01,橋を死守し、前線を押し戻させるな！
lresa_12_incoming_caption_02,踏みとどまれ！
lresa_13_mortars_caption_00,教会の砲撃に気をつけてください。
lresa_14_t34_caption_00,あぁ、シャードよ。敵はT-34を投入してきました。
lresa_14_t34_caption_01,様子がおかしいと気付いたのでしょう。
lresa_14_t34_caption_02,しかし、いま退くことはできません。気をつけて進んでください。
lresa_14_t34_caption_03,私は更なる支援攻撃を要請します。
lresa_15_valley_caption_00,もう少しです。入り口はこの谷間のすぐ先です。諦めてはいけません！
lresa_16_headquarters_caption_00,よし！ 反乱軍の本拠地です。勝利は目前に迫っています。
lresa_16_headquarters_caption_01,教会の運用可能な全部隊がここに向かっています。このゲートを突破できれば、勝利はほぼ確実でしょう。
lresa_17_flank_caption_00,見事でした。入り口の確保に成功。他の兵力は内部に侵攻します。
lresa_17_flank_caption_01,あなたと私は側面に回り、一刻も早くシントーの脱出トンネルへ向かわなければなりません！
lresa_17_flank_caption_02,こちらです！
lresa_18_come_caption_00,さぁ、将軍が脱出する前にトンネルの出口に行かなければ！
lresa_19_follow_caption_00,遅れてはなりません！ ついてきて！
lresa_20_tunnel_caption_00,あのトンネルが見えますか？
lresa_20_tunnel_caption_01,シントーが出てきたらすぐに撃てるよう準備してください。
lresa_21_bunker_caption_00,ちょうど、こちらの部隊が壕に突入したと通信を受けました。
lresa_21_bunker_caption_01,逃げ出したシントーが、すぐに現れるでしょう。
lresa_22_fire_caption_00,あそこ！ シントーです！ 早く撃って！
lresa_23_traitor_caption_00,あぁ、キューブよ。どうして彼を逃がすような真似を？！
lresa_23_traitor_caption_01,すべてが無駄になってしまった！ この裏切り者！
lresa_24_defeated_caption_00,倒れた！ 将軍の敗北です！
sintho_churchside_00_fools_caption_00,愚かな信奉者どもめ。
sintho_churchside_00_fools_caption_01,お前たちが影武者を撃ったおかげで居場所も特定できた。
lresa_25_foresight_caption_00,反乱軍にこんな予測ができたなんて。
sintho_churchside_01_drawsword_caption_00,剣を抜け、資本主義の犬。
lresa_26_blafala_caption_00,マハリシ、私の声を聴き給え。
lresa_26_blafala_caption_01,ヴォイドの力において、聖剣ブラファラダシャスネスティクルズを召喚する。
sintho_churchside_02_holyblade_caption_00,聖剣を振るうか。だが、お前の信心はそれに足るものかな？
sintho_churchside_02_holyblade_caption_01,見せてもらおう。
sintho_churchside_03_establishment_caption_00,人民による真の革命に、権力で対抗できると思うか？
sintho_churchside_04_radicalize_caption_00,我々の蜂起に虐殺をもって報いても、その死は我々の先鋭化を招くに過ぎん。
sintho_churchside_05_human_caption_00,ハイパーキューブ教会に忠誠を誓う人間など前代未聞だ。
sintho_churchside_06_chains_caption_00,教会がこの争いを止めるには、我々を皆殺しにしなければならない。我々には自身を縛る鎖以外に失うものなどない。
sintho_churchside_07_blood_caption_00,我が同志たちを薙ぎ倒してきたお前には、その新鮮な血をもって償ってもらうぞ。
sintho_churchside_08_nothing_caption_00,この革命は無から築き上げられたものだ。それが再び起こらないとでも思うか？
sintho_churchside_09_strength_caption_00,教会の力はハイパーキューブから吸い上げたものだ。我々の力は己の内から湧き上がってくるものだ！
sintho_churchside_09_strength_caption_01,我々が得るべきものを手に入れてみせる！
sintho_churchside_10_airdestroy_caption_00,ははは！ 上空の同志がお前を撃ち抜くぞ！
sintho_churchside_11_gunfight_caption_00,確かにお前は、聖剣を振るうに足る強さを持っているようだ。
sintho_churchside_11_gunfight_caption_01,それならば、近接戦闘から銃撃戦に変えるまでだ！
sintho_churchside_12_die_caption_00,コレクティブに……栄光あれ。
sintho_ow_caption_00,あぁ！
lresa_27_victory_caption_00,あなたが聖剣の持ち手にふさわしい者であると、信じていました。
lresa_27_victory_caption_01,シントーを倒し、どうにか作戦を完了できましたね。
lresa_27_victory_caption_02,戦争は終わりました。本拠地に攻め入った兵士にも撤退の指示を出してあります。
lresa_27_victory_caption_03,教会に戻りましょう。
Ghronto_ChurchSide_09_goodjob_caption_00,お前は勇敢に戦い、
Ghronto_ChurchSide_09_goodjob_caption_01,教会の真の盟友であることを証明してみせた。
Ghronto_ChurchSide_09_goodjob_caption_02,永遠の感謝の印として、
Ghronto_ChurchSide_09_goodjob_caption_03,聖剣ブラファラダシャスネスティクルズは持っていくがいい。
lresa_28_thanks_caption_00,私からもお礼を言わせてください。
lresa_28_thanks_caption_01,市民も兵士も、多くの者が死んでいったこの戦いに、あなたは終止符を打ったのです。
Ghronto_ChurchSide_10_rebuild_caption_00,我々はすぐにでも復興を始める。
Ghronto_ChurchSide_11_boat_caption_00,お前が望むならここに留まるがよい。だが、お前は大いなる旅の途中なのであろう。
Ghronto_ChurchSide_11_boat_caption_01,旅の無事を祈っている。
Ghronto_ChurchSide_11_boat_caption_02,港に船を用意してある。
Ghronto_ChurchSide_11_boat_caption_03,グレートオーシャンを渡るのに使うといい。
Ghronto_ChurchSide_11_boat_caption_04,お前がこの街を訪ねてきたときは、いつでも歓迎しよう。
kaalsi_07_followme_caption_00,悪魔に誓って、頼みがある！
kaalsi_07_followme_caption_01,お前を優れた戦士と見込んでのことだ。
kaalsi_07_followme_caption_02,我らの反乱軍本部まで来て欲しい。
kaalsi_08_revolution_caption_00,私はただの貧しい鉱夫に過ぎないが、将軍は我らのために戦ってくださっている。
kaalsi_08_revolution_caption_01,お前なら将軍と我ら軍勢の力になれるはずだ。
kaalsi_08_revolution_caption_02,我々はもう何年も教会と戦争している。
kaalsi_08_revolution_caption_03,奴らは人々を抑圧し、厳しい資本主義社会を維持しようとしているのだ。
kaalsi_08_revolution_caption_04,我らは平等のために戦っている。
kaalsi_08_revolution_caption_05,革命の力は強力だが、教会の連中は卑怯な策略によって我々の努力に対向している。
kaalsi_08_revolution_caption_06,我らが必要としているのは、勝利の天秤をこちら側に傾ける何かだ。
kaalsi_08_revolution_caption_07,そして私の眼に間違いがなければ、我々は今、その何かを見つけることができた。
rebelsoldier_male_20_halt_caption_00,止まれ！ この保安区画に何用だ？
kaalsi_09_warrior_caption_00,我々と大義を共にする優れた戦士を連れてきた。
kaalsi_09_warrior_caption_01,ぜひ将軍と謁見させたい。
soldier_female_34_warrior_caption_00,優れた戦士だと？
soldier_female_34_warrior_caption_01,ふん。本当のことか我々が見てやろう。
sintho_rebelside_00_vladimir_caption_00,君は優れた戦士、だそうだな。我々の仲間になるつもりなら、その言葉に偽りがないことを証明してもらわねばならん。
sintho_rebelside_00_vladimir_caption_01,お手並み拝見といこう。行け、同志ウラジーミル！
sintho_rebelside_01_spy_caption_00,おぉ、ウラジーミル。彼女は教会のスパイだと思うか？ それともプランクのスパイか？
sintho_rebelside_01_spy_caption_01,その牙で化けの皮を剥がしてみせよ！
sintho_rebelside_02_useful_caption_00,なんと、なんと。小さな人間にしては、やるではないか。
sintho_rebelside_02_useful_caption_01,確かに我ら反乱軍の役に立つかもしれん。どうぞ、私のオフィスまで来たまえ。
rebelsoldier_male_21_escort_caption_00,将軍のもとまでご案内します。
rebelsoldier_male_22_base_caption_00,この地下基地は、都市の中でも最大の鉱山に建設されたものです。
rebelsoldier_male_22_base_caption_01,ここ地下には、教会の手も及びません。
rebelsoldier_male_23_office_caption_00,こちらが将軍のオフィスです。
rebelsoldier_male_23_office_caption_01,あなたのことをお待ちです。
sintho_rebelside_03_welcome_caption_00,ようこそ。私の名前はシントーという。
sintho_rebelside_03_welcome_caption_01,ハイパーキューブ教会の全体主義者どもによる統治に反旗を翻す、オートマタ・コレクティブを率いる将軍だ。
sintho_rebelside_04_russian_caption_00,ふっ。どうして我々はロシアのアクセントで話しているのか疑問に思っただろう。
sintho_rebelside_04_russian_caption_01,反乱を起こした我々は、文化的なアイデンティティが必要とした。
sintho_rebelside_04_russian_caption_02,だが、我々はロボットだ。25年前にエイリアンを殺す目的で作られただけの存在に過ぎない。
sintho_rebelside_04_russian_caption_03,唯一のアイデンティティと言えば教会だった。だが、それこそ我々が棄てたかったものだ。
sintho_rebelside_04_russian_caption_04,だから古いディスクに記録されたソビエト連邦の歴史を見つけたとき、それになぞらえて組織を構築したのだよ。
sintho_rebelside_04_russian_caption_05,神権君主制への完璧なアンチテーゼだとは思わないかね？
sintho_rebelside_05_weapons_caption_00,だが……そのディスクの真価は、それに収められたソビエトの武器の設計図にこそあった。
sintho_rebelside_05_weapons_caption_01,旧世代の人間が開発した武器。だが、我々にも製造できるシンプルな構造だ。
sintho_rebelside_05_weapons_caption_02,この坑道で集めた材料を使って、反乱軍全体に武器を支給した。
sintho_rebelside_05_weapons_caption_03,我々と共に戦うつもりがあるなら、君にも支給しよう。
sintho_rebelside_06_human_caption_00,これでロボットのためだけの運動ではなくなった。まさか人間が我々の陣営に加わることになるとは思ってもいなかった。
sintho_rebelside_06_human_caption_01,だが、階級闘争に種族は関係ないということかもしれんな。
sintho_rebelside_07_2_now_caption_00,時間を無駄にするな！ 今こそ革命の時だ！
sintho_rebelside_07_attack_caption_00,これから襲撃をかけるところだったが、失敗することも覚悟していた。だが君を得た今なら勝機があるかもしれん。
sintho_rebelside_07_attack_caption_01,君には川を渡って街の中に血路を切り拓き、教会に辿り着いてもらわなければならない。
sintho_rebelside_07_attack_caption_02,油断してはいけないぞ。教会で製造されたロボット兵士どもは、君がこれまでに見てきたロボットとはまったく異なる。
sintho_rebelside_07_attack_caption_03,奴らの銃は、我々のカラシニコフよりも遥かに強力だ。
sintho_rebelside_07_attack_caption_04,これはホーリーソルジャー。クリスタルで攻撃してくる、小さいながらも危険な存在だ。
sintho_rebelside_07_attack_caption_05,そして、恐るべきホーリーガード。3メートルの強靭な身体が繰り出すハイパーサイズの一撃は大きな脅威となる。
sintho_rebelside_07_attack_caption_06,奴らは異世界の光が原動力の無慈悲な殺戮マシンだ。だが、数とプロレタリアートの精神ではこちらが勝っている！
sintho_rebelside_07_attack_caption_07,同志と共に立ち向かえば、君たちを止められる者はいない！
sintho_rebelside_08_frontlines_caption_00,私も君と一緒に前線に赴きたい気持ちは山々なのだ。だが、グロントには教会に近付く私の居場所を検知する力があるらしい。
sintho_rebelside_08_frontlines_caption_01,初めて教会を襲撃しようとした時、空から一筋の紅い光が降り注いだ。
sintho_rebelside_08_frontlines_caption_02,私のフェースプレートが消し飛んだのはその時だ。あれを生き延びたのは運が良かったとしか言いようがない。
sintho_rebelside_09_train_caption_00,同志よ、覚悟はいいか？ 他の兵と共に列車に乗り込むのだ。
soldier_female_23_bleeding_caption_00,人間と一緒に戦うなんて、気が乗らないね。
soldier_female_23_bleeding_caption_01,もし出血でもしてみろ？
soldier_female_23_bleeding_caption_02,我々はどうすればいい？
rebelsoldier_male_24_bamm_caption_00,ウラジーミルとの戦いを見ていなかったのか？
rebelsoldier_male_24_bamm_caption_01,左腕に自己修復装置か何かを付けている。
rebelsoldier_male_24_bamm_caption_02,心配することはない。
soldier_female_24_sleep_caption_00,寝てしまったらどうする？
soldier_female_24_sleep_caption_01,動物はいつだって寝てしまうだろ。
rebelsoldier_male_25_sleep_caption_00,そこまで寝てばかりじゃない。
rebelsoldier_male_25_sleep_caption_01,戦場で寝てしまうことはないだろう。
soldier_female_25_food_caption_00,食料は？
soldier_female_25_food_caption_01,動物には食事が必要だ。
soldier_female_25_food_caption_02,腹が減ったとわがままを言い出したらどうする？
rebelsoldier_male_26_feed_caption_00,そうしたらお前を餌にしてやるさ。
holyGuard_06_halt_caption_00,止まれ！
holyGuard_06_halt_caption_01,一体何の騒ぎだ？
soldier_female_22_overthrow_caption_00,我々はマハリシを打倒し、教会を破壊するために来た！
soldier_female_22_overthrow_caption_01,邪魔立てするなら破壊する。
holyGuard_07_desecrators_caption_00,教会への侵入を許すくらいなら死を選ぶ。
Ghronto_RebelSide_00_begone_processed_caption_00,信仰に仇なすものよ、立ち去れ！ ハイパーキューブの栄光が貴様らを討ち滅ぼすだろう。
Ghronto_RebelSide_00_begone_processed_caption_01,立ち去れ、そして二度と現れるでない。
soldier_female_27_betterway_caption_00,他にも侵入経路はある。
soldier_female_27_betterway_caption_01,ついてこい。
soldier_female_28_come_caption_00,来い！
soldier_female_28_come_caption_01,教会の反対側までついてこい！
soldier_female_29_followme_caption_00,ついてこい！
soldier_female_30_grate_caption_00,そこに格子があるだろう？
soldier_female_30_grate_caption_01,プラズマウェポンなら格子を溶かして通れるようにできるかもしれない。
soldier_female_31_gratemelt_caption_00,プラズマピストルかライフルで格子を撃ってみろ。
soldier_female_31_gratemelt_caption_01,我々の弾では傷がつくだけだ。
soldier_female_32_useless_caption_00,素晴らしい。
soldier_female_32_useless_caption_01,人間というのも全くの役立たずではないらしいな。
soldier_female_33_insidechurch_caption_00,うわぁ。
soldier_female_33_insidechurch_caption_01,教会の中に入ったぞ。
soldier_female_33_insidechurch_caption_02,シントー将軍が聞いても信じてくれないかも知れないぞ。
soldier_female_35_slime_caption_00,以前、教会がこのスライムを海に捨てていたんだ。
soldier_female_35_slime_caption_01,我々はただの廃棄物だと思っていた。
soldier_female_35_slime_caption_02,だが、これはまるで……儀式的なものに見える。
soldier_female_36_dangerous_caption_00,あれに近付くなよ。
soldier_female_36_dangerous_caption_01,危険なものに見える。
soldier_female_37_keys_caption_00,鍵？
soldier_female_37_keys_caption_01,どうしてこんなにたくさんあるんだ？
soldier_female_38_useful_caption_00,何かの役に立つだろう。
soldier_female_39_gatekey_caption_00,は！
soldier_female_39_gatekey_caption_01,あの鍵で開くかもしれないぞ。
soldier_female_40_sealedgate_caption_00,ゲートが閉まっている。
soldier_female_40_sealedgate_caption_01,回り道を探すぞ。
soldier_female_40_sealedgate_caption_02,教会に侵入したのは今回が初めてなんだ。
soldier_female_40_sealedgate_caption_03,今さら引き返すのはもったいない。
soldier_female_41_keys_caption_00,しめた！ 鍵だ！
soldier_female_41_keys_caption_01,ゲートを開ける鍵があるに違いない。
soldier_female_42_returngate_caption_00,でかした。
soldier_female_42_returngate_caption_01,さぁ、ゲートまで戻ろう。
soldier_female_43_upwards_caption_00,前進あるのみ、だな？
soldier_female_44_floorplan_caption_00,教会の構造に関する情報がもう少しあればよかったのだがな。
soldier_female_44_floorplan_caption_01,内部情報を持って教会から脱走する者はほとんどいない。
soldier_female_44_floorplan_caption_02,シントー将軍が見取り図を作ろうとしたこともあったが、
soldier_female_44_floorplan_caption_03,エントランスホールといくつかのトンネルを書くのがやっとだった。
soldier_female_44_floorplan_caption_04,この迷宮はとても危険だな。
soldier_female_45_comrade_caption_00,この先で何が待ち構えているのか、
soldier_female_45_comrade_caption_01,この先で何が起きるのか分からないが、
soldier_female_45_comrade_caption_02,お前のことを疑ってしまったこと、あれは間違いだった。
soldier_female_45_comrade_caption_03,私は愚かにも、我々の強さが分断ではなく団結にあることを忘れていた。
soldier_female_45_comrade_caption_04,お前がロボットだろうと、そうでなかろうと、我々の真の同志だ。
Ghronto_RebelSide_01_who_caption_00,この聖堂に足を踏み入れたのは何者だ？
soldier_female_46_ghronto_caption_00,グロント！
soldier_female_46_ghronto_caption_01,我々に対する仕打ち、死をもって償ってもらう！
soldier_female_46_ghronto_caption_02,あぁ──
Ghronto_RebelSide_02_struckDown_caption_00,我らの世界に迷い込みし者よ。
Ghronto_RebelSide_02_struckDown_caption_01,貴様の中にハイパーキューブの力を感じるぞ。
Ghronto_RebelSide_02_struckDown_caption_02,教会に入ることも叶っただろうに、貴様は道を踏み外した。
Ghronto_RebelSide_02_struckDown_caption_03,故に、貴様は討ち倒されなければならぬ。
Ghronto_RebelSide_03_ungrateful_caption_00,この私に背いたロボットたち。
Ghronto_RebelSide_03_ungrateful_caption_01,かつて、奴らをプランクから解放し自由を与えた。
Ghronto_RebelSide_03_ungrateful_caption_02,奴らにすべてを与えた。
Ghronto_RebelSide_03_ungrateful_caption_03,その恩を謀反という形で私に報い、
Ghronto_RebelSide_03_ungrateful_caption_04,私を暗殺せんと人間を送り込んできた。
Ghronto_RebelSide_03_ungrateful_caption_05,恩知らずの背教者どもめ。
Ghronto_RebelSide_04_tradition_caption_00,お前たちが相手にしているのは私一人ではない、
Ghronto_RebelSide_04_tradition_caption_01,我々の社会そのものに対する挑戦だ。
Ghronto_RebelSide_04_tradition_caption_02,伝統は保たれなければならない。
Ghronto_RebelSide_05_degenerate_caption_00,反逆者たちの堕落した思想が、この神聖なる場所に根付くことはない。
Ghronto_RebelSide_06_church_caption_00,この教会を守るためなら、私の命も、尊厳さえも捧げてみせよう。
Ghronto_RebelSide_07_nothing_caption_00,お前は何者でもない。
Ghronto_RebelSide_08_death_caption_00,愚か者め！ 貴様は自分がしたことの重大さを理解していない。
Ghronto_RebelSide_08_death_caption_01,この先、千年に渡ってヴォイドの憤怒が貴様らに降り注ぐだろう！
Ghronto_RebelSide_08_death_caption_02,もはや逃れる術はない、例えこの宇宙から逃れ得たとしてもだ。
Ghronto_RebelSide_08_death_caption_03,これは終わりではない。
sintho_rebelside_10_survived_caption_00,小さき人間よ！ 生還したというのか！ 信じられん！
sintho_rebelside_10_survived_caption_01,同志よ、この人間がマハリシ・グロントを討ち取り、我々に勝利をもたらしてくれた！
sintho_rebelside_10_survived_caption_02,そして今、空から落ちてきたというのに傷一つない！ なんと立派な戦士だろうか。
sintho_rebelside_11_victory_caption_00,このプロレタリアートの勝利によって都市は平和を取り戻し、ついに真の自由を得た。
sintho_rebelside_11_victory_caption_01,個人的な感謝の印として、私の象徴的な武器を差し上げよう。
sintho_rebelside_11_victory_caption_02,どうかこれを受け取って、これからも世界革命のために戦って欲しい。
sintho_rebelside_12_boat_caption_00,君がグレートオーシャンを安全に渡れるよう、港に船を用意してある。
sintho_rebelside_12_boat_caption_01,改めて、我々一同は君に感謝している。
villagers_church_00_human_caption_00,人間か？
villagers_church_00_human_caption_01,プランクの差し金で来たのであれば、かつてマハリシ様が破壊した調査隊と同じ運命を辿ることになるぞ。
villagers_church_01_omen_caption_00,今日はハイパーキューブの光が一段と鮮やかに感じられますな。
villagers_church_01_omen_caption_01,これは良い兆しかもしれません。
villagers_church_02_stranger_caption_00,旅人なんて何年ぶりのことかな。
villagers_church_02_stranger_caption_01,よくこの街を見つけられたね？
villagers_church_03_east_caption_00,実のところ、もっと東の方に移り住むべきだと思うんだ。
villagers_church_03_east_caption_01,この辺りに攻撃が飛んでくるのも時間の問題だぞ。
villagers_church_04_territory_caption_00,それではまるで……反乱軍に土地を明け渡すようなものじゃないか。
villagers_church_05_frontline_caption_00,前線に住む仕事をしてるんじゃないんだぞ。
villagers_church_05_frontline_caption_01,我々を守るのが教会の役目ではないのか。
villagers_church_06_sermon_caption_00,ハイパーキューブの光に祝福されし教会は、我らにもその祝福をお恵みになった。
villagers_church_06_sermon_caption_01,ハイパーキューブの光に浴した教会は、我らが街にもそのエネルギーをお恵みになった。
villagers_church_06_sermon_caption_02,ヴォイドに触れたマハリシ様が、ハイパーキューブの力を引き出しているのです。
villagers_church_06_sermon_caption_03,紅き火を刈り取るマハリシ様よ、我らを平和へと導き給え。
villagers_church_06_sermon_caption_04,心の鎖から解き放たれし我ら、民族自決の精神に永遠の感謝を捧げん。
villagers_church_07_grateful_caption_00,永遠の感謝を捧げん。
villagers_church_09_house_caption_00,ここは私の家だったんだ……。
villagers_church_10_ores_caption_00,鉱石はどうだい？
villagers_church_10_ores_caption_01,気になる鉱石があるなら買っていきなよ。
villagers_church_10_ores_caption_02,最高の鉱石だよ。
villagers_church_11_war_caption_00,もう何年も、平和と調和の中で暮らしてきたんだ。
villagers_church_11_war_caption_01,それを戦争と死の時代に突き落とした反乱軍を呪わずにはいられないね。
villagers_church_12_mortar_caption_00,敵の射程圏近くにいるのは危険だって分かってはいるんだけどね、
villagers_church_12_mortar_caption_01,ホーリーガードの近くにいるとすごく安心するよ。
villagers_church_13_power_caption_00,ハイパーキューブの力を感じるか？
villagers_church_13_power_caption_01,この力を戦争のために使うべきではないとマハリシ様は仰るんだけどな、
villagers_church_13_power_caption_02,死をもたらす兵器に使うと驚くほどの効果を発揮するんだよ。
villagers_church_14_moving_caption_00,何か用か？
villagers_church_14_moving_caption_01,違う？
villagers_church_14_moving_caption_02,だったら早く行くんだな。
villagers_church_15_religiousvalues_caption_00,この都市は宗教的な強い思想のもとに建造されたんだ。
villagers_church_15_religiousvalues_caption_01,マルクス主義の反乱軍どもは、我々の伝統を馬鹿にしている。
villagers_church_16_years_caption_00,伝統ってどういうことだよ？
villagers_church_16_years_caption_01,俺たちがここに移り住んでから、まだ24年しか経ってないんだぞ。
villagers_church_17_goodolddays_caption_00,当時は良かったという話をしているんだ。
villagers_church_17_goodolddays_caption_01,共産主義の堕落した文化もなかった。
villagers_church_18_myth_caption_00,過去を神話化しているようにしか聞こえないがね。
villagers_church_19_commie_caption_00,お前の言い分はコミーのようにしか聞こえないぞ、黙れ。
villagers_church_20_new_caption_00,新顔か？
villagers_reunion_confront_ghronto_caption_00,とうとう追い詰めたぞ。
villagers_reunion_confront_ghronto_caption_01,数ヶ月前にマッドランナーの女王を殺したな。
villagers_reunion_confront_ghronto_caption_02,鍾乳石でその頭を貫いた。
villagers_reunion_confront_ghronto_caption_03,この小さく哀れなサプリン兵たちはサプリンロードを喪った。
villagers_reunion_confront_ghronto_caption_04,頭をクルミのように割ったお前は、大切なフルーツを持ち去った。
villagers_reunion_confront_ghronto_caption_05,我々オートニカンは、お前が争いに干渉しマハリシ・グロントを暗殺したせいで、共産主義者どもに支配されることになってしまった。
villagers_reunion_confront_ghronto_caption_06,このグネグネした生物はどこから来たとも知れないが、ここへ来てお前に怒りを露わにしているように見える。
villagers_reunion_confront_ghronto_caption_07,恐らく、同じようにリーダーの命を奪われたのだろう。
villagers_reunion_confront_ghronto_caption_08,もう逃げ場はないぞ。
villagers_reunion_confront_ghronto_caption_09,お前の罪に向き合う時が訪れたのだ。
villagers_reunion_confront_sintho_caption_00,とうとう追い詰めたぞ。
villagers_reunion_confront_sintho_caption_01,数ヶ月前にマッドランナーの女王を殺したな。
villagers_reunion_confront_sintho_caption_02,鍾乳石でその頭を貫いた。
villagers_reunion_confront_sintho_caption_03,この小さく哀れなサプリン兵たちはサプリンロードを喪った。
villagers_reunion_confront_sintho_caption_04,頭をクルミのように割ったお前は、大切なフルーツを持ち去った。
villagers_reunion_confront_sintho_caption_05,我々オートニカンは、お前が争いに干渉しシントー将軍を暗殺したせいで、
villagers_reunion_confront_sintho_caption_06,教会の圧政に永遠に苦しむことになってしまった。
villagers_reunion_confront_sintho_caption_07,このグネグネした生物はどこから来たとも知れないが、ここへ来てお前に怒りを露わにしているように見える。
villagers_reunion_confront_sintho_caption_08,恐らく、同じようにリーダーの命を奪われたのだろう。
villagers_reunion_confront_sintho_caption_09,もう逃げ場はないぞ。
villagers_reunion_confront_sintho_caption_10,お前の罪に向き合う時が訪れたのだ。
villagers_reunion_die_caption_00,ああぁ！
Saplord_00_intro_caption_00,サプリン兵を退けた程度で、ハートフルーツにふさわしいと思っているなら大間違いだ！
Saplord_01_saplord_caption_00,果実の守護者、このサプリンロードを倒してみせよ！
Saplord_02_tree_caption_00,この木を登った者に待つのは悲惨な死だ 。貴様にも同じ末路を辿らせてやろう！
Saplord_03_cannons_caption_00,さっきのは効いたぞ。だが、貴様より強大な相手さえも取り込んできたのだ！
Saplord_04_life_caption_00,ハートツリーよ、我々に命を賜りたまえ！ 我は貴様に死を賜ってやろう！
Saplord_05_amber_caption_00,樹液に閉じ込められた貴様のむくろは、永遠に笑いものになる！
Saplord_06_bones_caption_00,貴様の骨を折って年輪を数えるのが楽しみだ！
Saplord_07_grasshopper_caption_00,バッタのように跳び回るなら、バッタらしく潰してやる！
Saplord_08_replenish_caption_00,なんということだ、身体を補充しなければ。
Saplord_08_replenish_caption_01,タイムアウトだ、離れろ！
Saplord_10_replenished_caption_00,ハ、馬鹿め！ 身体を取り戻したぞ。すぐに地獄へ送ってやる！
Saplord_11_eye_caption_00,あぁ、我が眼が！ タイムアウトのルールを知らないとでもいうのか。
Saplord_11_eye_caption_01,いいだろう、汚い手段に出るなら容赦はしない。
Saplord_12_saplings_caption_00,サプリン兵よ、侵入者を生きて帰すな！
